TransactionDate,Amount,Transaction_Type
2023-05-10 14:25:32,29.07,debit
2023-06-13 14:56:40,491.42,credit
2023-10-05 00:37:24,425.56,debit
2023-06-15 04:03:16,195.63,debit
2023-10-18 09:07:05,414.35,credit
2023-09-21 23:16:20,426.16,credit
2023-07-31 14:24:02,67.18,credit
2023-08-19 14:23:32,92.9,credit
2023-09-03 10:51:24,390.23,credit
2023-06-11 00:52:00,248.79,debit
2023-06-17 13:16:08,227.51,credit
2023-10-21 19:23:14,28.99,debit
2023-09-19 05:04:48,261.5,credit
2023-12-08 02:01:11,93.05,credit
2023-11-26 11:44:28,319.43,debit
2023-12-28 00:08:08,386.27,debit
2023-12-15 02:28:14,422.8,credit
2024-03-06 21:13:57,282.27,credit
2023-10-26 05:52:43,306.1,credit
2023-06-16 19:36:26,301.7,credit
2023-08-31 09:12:01,60.27,credit
2024-03-23 14:01:12,439.83,debit
2023-09-12 02:07:23,428.51,credit
2024-03-24 15:27:28,160.41,credit
2023-04-30 15:21:51,117.53,debit
2023-05-03 07:58:55,334.03,credit
2023-12-17 10:41:27,87.66,credit
2023-06-09 15:19:18,472.29,credit
2023-09-03 11:18:59,232.2,credit
2023-12-04 20:59:41,350.1,debit
2024-03-08 15:51:59,229.43,debit
2024-01-17 08:38:41,316.31,debit
2023-08-10 21:08:11,282.67,credit
2024-02-26 18:08:50,143.63,credit
2024-02-23 20:42:32,300.48,debit
2023-04-16 07:57:29,244.83,debit
2024-03-04 00:27:44,343.43,debit
2023-04-26 10:45:08,153.81,credit
2023-07-26 11:08:24,339.0,debit
2023-08-04 05:46:13,232.92,debit
2023-05-24 22:52:13,230.44,credit
2024-03-01 04:19:56,256.28,credit
2023-05-13 03:29:31,190.55,debit
2023-12-18 20:28:27,98.02,debit
2024-01-30 08:42:43,53.06,debit
2024-02-24 03:27:17,360.31,debit
2023-04-14 11:20:00,57.81,credit
2024-02-28 13:08:54,364.84,debit
2024-02-02 02:07:50,175.37,credit
2024-02-14 03:26:17,484.27,credit
2024-02-15 02:07:19,304.53,credit
2024-01-22 08:59:52,187.95,credit
2023-08-05 17:58:18,46.47,credit
2023-06-29 16:37:26,371.37,credit
2024-01-18 17:15:47,354.3,credit
2023-04-12 23:46:02,152.83,credit
2024-03-15 16:05:14,406.95,credit
2024-02-17 07:33:12,375.85,debit
2023-04-22 04:29:42,218.88,credit
2023-08-04 10:33:18,298.8,credit
2024-02-17 09:17:57,14.2,debit
2023-06-28 00:01:41,21.17,debit
2023-11-23 04:07:01,440.04,debit
2023-05-15 01:05:31,231.76,debit
2023-05-04 15:47:32,380.38,credit
2024-01-12 03:41:11,204.29,credit
2023-08-17 13:04:21,35.48,debit
2023-07-25 18:31:22,152.63,credit
2023-12-04 22:35:18,250.46,debit
2023-12-23 06:14:51,178.89,credit
2023-12-17 04:05:48,239.66,debit
2023-12-19 15:15:45,85.95,debit
2023-05-13 00:12:24,419.1,credit
2023-12-13 19:47:36,117.2,credit
2023-06-14 03:49:17,250.22,credit
2024-01-29 06:39:11,227.88,debit
2023-10-27 17:35:35,275.44,credit
2024-02-05 08:29:13,66.44,debit
2023-11-08 13:35:23,295.97,credit
2023-07-21 00:59:05,250.76,debit
2023-04-08 10:25:21,18.41,credit
2023-07-26 21:25:38,256.66,credit
2024-01-17 16:51:38,383.03,credit
2023-11-08 18:47:19,492.86,credit
2023-06-13 23:39:01,323.85,credit
2023-07-13 05:27:50,131.29,credit
2024-01-21 09:33:20,13.21,credit
2023-09-27 21:41:44,261.74,debit
2023-05-28 00:19:24,272.76,debit
2024-02-11 10:23:04,88.8,debit
2024-02-25 00:55:44,59.92,debit
2023-06-22 04:55:02,181.23,credit
2023-11-20 01:18:50,323.95,debit
2023-09-02 18:59:04,343.36,debit
2023-12-19 22:15:08,350.44,debit
2023-12-25 22:28:34,369.63,debit
2023-05-28 01:19:35,440.84,credit
2023-05-08 03:35:18,279.0,debit
2023-07-10 00:51:37,323.36,credit
2023-10-04 16:54:25,28.4,credit
2023-09-26 13:01:47,311.46,credit
2024-01-26 07:35:23,350.38,credit
2023-12-01 19:21:56,83.18,credit
2024-02-02 17:29:22,122.16,credit
2023-04-14 23:27:33,23.51,debit
2023-08-31 03:13:50,400.09,debit
2023-12-16 05:52:39,409.13,credit
2023-06-01 19:37:40,132.88,debit
2024-01-20 05:12:19,482.05,debit
2023-04-04 04:04:13,165.84,credit
2023-06-15 07:29:55,258.48,credit
2023-06-11 08:25:05,406.14,debit
2023-05-26 13:06:05,320.99,debit
2023-08-31 13:02:20,449.63,credit
2023-10-18 19:12:07,338.74,debit
2023-04-22 00:33:18,223.2,credit
2024-01-09 10:44:14,148.9,debit
2024-01-23 23:48:13,17.84,credit
2023-06-23 04:52:23,432.5,credit
2023-07-16 10:24:13,230.98,credit
2024-03-24 19:36:40,179.87,debit
2023-12-05 12:38:23,13.41,debit
2023-05-08 21:30:52,403.43,debit
2023-08-27 14:55:43,239.35,credit
2023-11-03 11:26:02,405.31,debit
2023-04-16 04:07:39,180.81,debit
2023-10-02 04:34:33,412.53,debit
2023-05-07 07:59:55,298.26,credit
2023-11-25 17:42:54,86.31,credit
2023-09-05 22:02:24,379.03,credit
2024-02-14 00:22:00,355.11,debit
2024-01-25 03:23:23,222.27,credit
2024-03-06 11:39:54,230.2,debit
2023-04-07 03:12:55,148.61,debit
2023-07-18 20:05:17,258.87,debit
2023-08-08 16:08:57,141.43,debit
2024-01-07 08:49:51,245.88,debit
2023-04-05 23:33:39,493.51,credit
2023-08-20 22:58:40,110.23,debit
2023-05-17 14:28:30,231.43,credit
2023-04-18 00:51:50,137.7,debit
2023-10-14 01:46:30,384.03,debit
2023-08-21 16:32:10,321.34,credit
2023-05-11 22:16:14,402.69,credit
2024-01-16 22:05:45,24.22,debit
2024-02-24 19:51:49,107.02,debit
2024-02-24 02:25:19,166.61,credit
2024-03-15 00:36:19,160.97,debit
2023-10-06 07:01:51,138.49,credit
2023-12-22 00:58:10,161.41,debit
2023-12-02 01:15:27,259.92,credit
2023-11-10 00:41:04,153.24,credit
2023-04-16 03:11:19,52.02,credit
2023-12-29 17:48:07,427.6,credit
2024-03-23 03:47:42,477.07,credit
2023-08-15 19:03:47,464.73,debit
2024-02-08 18:45:37,142.68,debit
2023-05-17 17:09:27,351.56,credit
2023-11-04 15:22:58,93.07,debit
2024-01-21 06:53:30,144.26,credit
2023-11-01 16:59:38,286.59,credit
2023-10-01 23:52:03,236.97,credit
2023-08-25 06:11:39,340.26,credit
2023-09-28 13:32:27,58.41,debit
2023-07-13 01:20:12,305.42,debit
2023-07-18 03:51:30,160.63,credit
2023-07-25 23:49:54,163.99,credit
2023-09-25 03:12:57,248.43,credit
2023-12-15 02:26:10,116.2,credit
2024-02-29 04:52:31,212.82,credit
2023-07-24 05:03:54,440.88,credit
2023-04-11 14:47:29,222.67,debit
2023-09-16 04:24:56,383.62,credit
2024-02-13 02:39:57,54.49,debit
2023-12-14 18:26:31,305.39,credit
2023-12-15 09:47:44,473.85,debit
2023-09-21 01:59:25,369.76,credit
2023-12-26 21:48:45,152.92,credit
2023-12-30 04:11:36,180.83,credit
2023-07-30 01:57:12,46.33,credit
2023-07-14 18:02:33,351.43,debit
2023-05-15 23:45:54,61.76,debit
2023-04-16 09:58:59,466.78,credit
2023-10-24 18:48:41,93.09,credit
2024-02-04 15:12:14,160.68,debit
2023-04-30 03:16:02,27.05,credit
2023-06-11 14:59:13,72.13,debit
2023-06-11 01:00:52,63.05,credit
2023-06-17 09:02:24,193.33,credit
2024-01-08 22:40:38,418.29,debit
2023-09-25 12:14:32,210.53,debit
2024-03-24 14:55:08,463.47,debit
2024-01-04 02:24:29,129.79,credit
2023-04-18 18:16:35,241.84,debit
2023-09-25 05:24:01,73.57,credit
2023-08-23 16:21:32,163.45,credit
2024-02-24 08:00:05,262.05,credit
2024-02-17 21:28:14,460.25,debit
2023-04-13 06:53:01,464.41,debit
2023-05-29 15:57:17,448.77,debit
2023-10-31 01:45:07,232.02,debit
2023-12-26 22:26:41,238.11,debit
2023-08-06 00:33:47,419.97,debit
2023-07-22 06:35:01,485.25,credit
2023-11-07 14:18:23,194.9,debit
2023-12-12 14:26:31,285.41,credit
2023-11-30 05:31:30,175.08,credit
2024-01-30 00:42:39,318.77,credit
2023-07-10 13:17:02,231.59,credit
2024-02-11 01:44:20,408.99,debit
2023-12-31 17:22:09,76.92,credit
2023-11-06 19:11:42,387.34,debit
2024-01-23 21:34:18,484.39,credit
2024-02-26 08:01:07,378.68,debit
2023-05-16 11:48:15,125.37,debit
2023-07-11 21:23:14,109.46,debit
2024-02-17 09:05:07,361.94,credit
2023-03-31 02:49:54,462.68,debit
2023-08-24 16:27:33,68.32,credit
2024-03-20 04:40:17,118.53,credit
2023-07-06 22:36:46,487.17,credit
2023-05-27 18:45:38,149.63,debit
2023-05-28 20:38:26,133.14,debit
2024-01-14 09:50:56,343.09,debit
2023-12-31 23:46:34,475.19,credit
2023-06-13 06:16:08,421.15,credit
2023-12-12 21:54:03,447.08,credit
2023-07-08 14:57:25,459.12,credit
2023-04-17 05:38:13,408.05,credit
2023-08-09 19:23:53,89.6,credit
2023-06-27 14:37:37,201.66,credit
2023-09-18 01:46:50,40.46,credit
2023-11-12 22:50:11,393.06,credit
2023-04-23 18:27:15,90.04,credit
2024-01-10 13:39:27,28.26,debit
2023-05-21 19:47:11,318.66,credit
2023-08-02 00:18:57,460.88,credit
2023-10-01 02:10:38,67.69,debit
2023-10-02 19:21:26,229.86,credit
2024-02-09 05:02:52,419.13,credit
2024-02-18 14:05:33,413.78,credit
2023-09-30 08:16:01,446.57,debit
2023-11-08 06:13:17,214.39,credit
2023-06-21 00:34:53,58.86,debit
2023-10-27 22:33:21,333.14,debit
2023-12-26 02:13:58,477.23,credit
2023-04-30 05:40:11,301.74,credit
2023-05-12 14:57:26,491.49,credit
2023-07-31 06:55:33,316.69,debit
2023-10-23 12:45:31,317.28,debit
2024-02-07 00:43:57,400.79,credit
2023-11-26 18:11:56,335.15,debit
2023-12-20 06:02:54,362.5,credit
2023-06-19 03:28:14,52.09,debit
2023-08-28 22:43:38,472.39,debit
2023-12-29 12:59:28,391.55,credit
2023-04-12 14:10:39,125.89,credit
2023-08-08 21:59:30,18.41,credit
2023-09-12 00:02:09,256.14,credit
2024-01-06 20:22:47,77.93,credit
2023-08-23 09:55:25,439.19,debit
2023-05-10 08:42:25,375.47,credit
2023-06-05 07:45:00,373.29,credit
2023-08-22 04:54:45,498.47,credit
2023-05-01 11:39:45,266.25,debit
2023-05-06 17:53:58,190.86,credit
2023-12-14 07:11:02,232.31,debit
2024-03-03 04:17:43,252.97,credit
2023-04-28 06:22:00,351.44,credit
2024-02-29 12:29:41,278.13,debit
2023-05-09 08:45:38,70.65,credit
2023-10-08 19:24:14,397.7,credit
2024-01-13 05:50:53,192.2,credit
2023-08-01 04:34:46,223.27,credit
2023-10-02 13:49:22,442.37,credit
2023-07-30 00:20:33,445.69,credit
2023-10-23 21:32:25,444.35,credit
2023-05-10 09:36:57,255.24,debit
2023-05-23 16:00:30,18.08,debit
2023-08-26 20:50:00,372.99,credit
2024-03-14 08:15:38,74.43,credit
2023-06-10 12:34:21,272.68,credit
2023-10-31 11:44:16,415.42,debit
2023-05-19 18:36:28,404.99,debit
2023-12-27 02:32:55,448.89,debit
2023-08-12 22:04:30,491.17,debit
2023-06-28 12:27:55,152.94,debit
2023-11-09 18:21:35,484.84,debit
2023-06-28 10:22:26,64.13,debit
2024-01-21 16:35:27,379.2,debit
2023-11-22 16:58:17,456.99,debit
2024-02-22 08:11:13,471.35,credit
2023-07-16 01:40:30,372.24,credit
2023-05-13 18:07:19,379.25,debit
2023-06-18 13:44:24,146.68,credit
2023-08-05 06:21:11,163.1,debit
2024-01-16 19:52:21,147.45,credit
2023-08-02 08:21:03,114.01,credit
2023-11-27 09:40:23,333.94,credit
2023-08-24 07:47:42,288.85,credit
2023-08-13 23:07:45,76.02,debit
2023-08-25 10:51:07,480.03,credit
2023-12-08 07:42:10,110.81,credit
2023-04-07 19:08:33,403.67,debit
2023-07-02 03:58:26,475.58,credit
2023-11-01 07:23:55,118.01,credit
2023-07-01 04:20:08,476.82,debit
2024-01-17 12:45:12,345.08,debit
2023-12-10 21:19:36,14.46,credit
2023-12-13 06:41:21,265.34,credit
2023-09-27 02:02:45,315.07,debit
2023-11-05 22:50:39,78.41,credit
2024-02-01 06:01:24,303.9,debit
2023-09-11 00:20:46,360.74,debit
2023-09-06 08:40:26,229.14,debit
2024-01-10 11:43:14,436.74,credit
2023-07-02 16:36:01,65.85,debit
2023-10-14 04:03:13,101.56,credit
2023-06-09 02:17:31,52.96,credit
2023-07-25 18:09:48,167.62,credit
2023-08-06 09:23:48,103.01,debit
2023-04-27 06:53:16,87.61,debit
2023-07-01 14:48:23,93.44,debit
2023-08-20 02:15:02,281.86,debit
2023-12-11 08:50:54,57.89,credit
2023-05-03 23:43:04,23.34,credit
2023-09-02 16:39:00,367.02,debit
2024-03-10 03:57:06,231.78,debit
2023-05-04 08:13:30,430.12,credit
2023-07-08 20:54:54,32.3,credit
2023-06-26 02:27:05,118.89,debit
2023-04-22 19:01:09,362.47,debit
2023-07-14 00:31:35,253.18,credit
2024-01-03 23:28:34,475.35,debit
2023-05-11 03:16:26,466.5,debit
2023-12-31 06:46:46,363.49,credit
2023-12-21 19:48:58,13.44,debit
2023-07-01 12:04:04,134.49,credit
2023-10-28 05:20:37,250.94,debit
2023-10-09 17:47:18,253.78,debit
2023-04-02 15:44:52,95.15,credit
2023-10-08 07:50:32,57.69,credit
2024-02-07 00:33:57,249.46,debit
2023-12-18 23:27:51,499.82,debit
2023-10-22 00:30:02,20.95,credit
2023-11-17 20:36:11,252.08,credit
2023-10-15 16:08:12,134.92,debit
2023-08-13 12:08:42,392.36,credit
2023-04-19 08:46:34,64.64,debit
2023-09-26 15:12:26,287.84,credit
2023-06-02 15:49:00,199.44,debit
2023-06-21 22:10:00,223.03,debit
2023-09-17 05:33:24,403.81,debit
2023-12-08 11:21:09,227.13,debit
2024-01-08 01:36:52,454.57,debit
2023-05-02 09:18:45,73.81,credit
2023-06-30 06:02:48,52.46,debit
2023-05-13 13:22:41,31.49,debit
2024-02-04 10:47:16,242.73,credit
2024-02-25 08:38:12,63.41,credit
2023-09-11 02:22:05,262.59,credit
2024-03-03 14:14:30,369.74,credit
2024-03-02 22:18:01,294.12,credit
2023-08-15 18:12:09,442.61,debit
2023-10-04 07:11:04,217.79,debit
2023-06-16 15:37:14,370.22,credit
2023-09-16 21:52:23,235.97,debit
2023-05-02 17:47:26,35.03,debit
2023-12-01 06:57:18,240.71,debit
2023-12-12 19:56:02,188.48,debit
2023-11-15 19:49:45,189.62,debit
2023-09-20 20:01:39,317.34,credit
2024-02-20 20:50:46,126.82,debit
2023-04-11 20:02:38,367.34,credit
2023-12-20 19:24:31,223.3,debit
2023-07-12 02:06:53,130.16,debit
2023-11-14 10:52:55,429.29,debit
2023-11-09 15:55:52,157.56,credit
2023-04-30 06:08:11,141.42,debit
2024-02-20 10:30:55,19.76,debit
2023-11-11 03:33:19,336.9,credit
2023-07-29 19:42:36,365.47,credit
2023-11-17 09:44:46,310.62,debit
2023-12-29 22:41:09,273.61,credit
2023-05-18 05:14:31,300.45,credit
2024-03-08 22:59:52,55.38,credit
2023-09-27 13:24:34,75.47,debit
2023-10-16 07:09:47,433.97,debit
2023-04-07 22:04:33,397.51,debit
2023-11-07 06:08:24,444.1,debit
2023-12-05 13:15:32,247.29,credit
2024-02-18 09:18:50,245.48,debit
2023-06-15 10:14:01,374.62,credit
2023-06-05 01:06:41,49.37,credit
2023-05-19 02:59:34,246.85,credit
2023-05-28 22:28:46,88.09,credit
2023-06-08 17:40:11,296.04,credit
2023-08-24 12:21:38,419.55,debit
2023-09-12 05:15:53,48.11,debit
2023-10-20 04:43:26,64.01,debit
2023-05-09 01:30:45,494.3,credit
2023-10-31 08:00:37,162.61,debit
2023-11-17 18:54:12,454.46,debit
2024-01-26 10:53:05,61.59,credit
2023-09-26 14:51:58,167.23,credit
2023-10-16 18:55:18,326.48,credit
2023-12-04 06:03:31,75.66,debit
2023-10-02 10:34:31,383.12,credit
2023-05-07 11:45:03,439.09,debit
2024-03-26 06:09:11,469.99,credit
2023-05-19 21:18:43,191.07,debit
2023-12-15 22:07:51,195.74,credit
2023-11-13 04:33:41,197.69,debit
2024-03-19 08:44:38,99.89,credit
2023-11-22 10:15:47,404.5,debit
2024-03-07 11:31:34,34.4,credit
2023-10-10 03:46:02,363.29,debit
2024-02-07 15:00:49,426.33,debit
2023-10-17 23:34:05,408.39,debit
2023-06-08 02:19:43,310.38,debit
2023-12-10 09:59:16,157.46,credit
2023-11-05 00:38:50,89.32,debit
2023-07-23 04:29:33,346.89,debit
2023-05-07 17:09:10,286.95,debit
2023-07-28 18:18:53,335.42,credit
2023-06-17 21:33:47,221.65,debit
2023-12-08 03:48:28,309.87,debit
2023-10-28 22:31:35,76.05,credit
2023-09-29 04:02:35,97.18,credit
2023-10-05 10:54:51,140.05,credit
2023-10-30 22:19:43,97.9,debit
2023-09-22 10:03:11,466.91,credit
2023-09-06 07:57:58,47.58,debit
2023-12-11 01:26:14,342.72,credit
2023-11-14 01:07:35,336.53,debit
2023-09-22 20:58:46,28.74,debit
2024-03-13 03:54:41,465.11,credit
2023-07-23 03:59:18,475.56,debit
2023-12-01 12:03:10,412.35,credit
2023-09-08 07:58:29,103.87,credit
2023-08-11 06:10:47,105.44,credit
2023-12-09 23:37:21,235.01,debit
2023-11-09 06:49:39,121.56,debit
2023-06-16 11:12:03,228.17,credit
2023-12-28 18:18:35,174.46,credit
2023-11-23 21:33:16,433.63,debit
2023-08-07 07:09:37,196.12,credit
2023-12-19 06:02:37,247.55,debit
2023-11-02 22:11:17,422.51,debit
2023-07-16 05:26:29,87.01,debit
2024-01-09 17:29:09,490.05,credit
2024-01-23 15:01:19,174.15,debit
2023-09-21 01:21:52,452.99,debit
2023-06-25 18:31:05,10.06,credit
2023-07-30 17:23:47,430.16,debit
2024-01-12 01:28:49,259.85,debit
2023-11-25 19:31:03,159.31,debit
2023-08-26 23:55:55,219.82,debit
2024-02-19 06:46:35,382.32,debit
2023-04-21 19:41:29,399.2,debit
2023-04-15 06:43:02,268.34,debit
2024-01-30 21:22:48,140.74,debit
2023-10-14 05:20:00,164.56,credit
2024-01-18 19:39:17,482.51,credit
2023-08-27 23:12:30,66.93,credit
2023-09-20 02:28:20,200.69,credit
2023-12-24 17:38:33,495.68,credit
2023-06-22 19:11:46,178.71,debit
2023-10-12 17:58:03,338.22,credit
2024-03-09 03:47:23,210.22,debit
2024-02-15 10:43:06,189.94,credit
2023-05-15 20:19:23,486.35,debit
2023-05-31 03:08:17,240.23,credit
2023-04-02 10:25:58,192.3,credit
2023-09-05 21:41:06,255.61,credit
2024-03-19 08:01:20,138.26,debit
2024-01-21 22:44:40,190.2,credit
2024-01-02 20:03:39,422.52,credit
2023-06-07 03:28:47,421.69,debit
2023-05-14 06:37:06,372.18,credit
2024-02-18 20:47:51,327.59,credit
2023-04-01 06:49:15,26.68,debit
2024-01-09 08:36:45,119.81,debit
2024-01-23 22:46:29,221.37,credit
2023-06-17 21:19:05,210.19,debit
2023-04-19 22:58:11,488.27,debit
2023-09-19 07:42:51,350.86,debit
2023-12-10 04:04:26,240.65,debit
2023-08-27 22:51:13,287.97,debit
2023-09-19 07:57:41,264.93,credit
2023-12-07 07:26:15,460.43,credit
2023-08-20 23:37:48,436.58,debit
2024-03-29 02:17:03,31.34,credit
2023-06-13 15:29:12,214.77,credit
2024-02-14 16:22:50,346.4,debit
2023-11-15 08:47:54,195.85,credit
2023-07-16 01:48:22,434.08,credit
2023-09-30 22:52:25,38.61,debit
2024-01-01 19:38:37,353.88,debit
2023-06-14 10:15:39,88.3,debit
2024-01-17 07:14:29,371.88,debit
2023-07-19 00:15:52,436.07,credit
2023-04-28 07:05:15,314.95,debit
2024-02-19 12:39:07,195.2,credit
2023-08-24 20:52:08,95.71,credit
2023-04-26 19:08:24,406.72,credit
2023-07-12 13:29:45,385.84,credit
2023-10-28 14:18:27,474.01,debit
2024-03-20 16:55:15,441.2,debit
2023-12-25 22:18:46,336.83,debit
2023-09-08 10:30:16,270.36,debit
2023-09-24 07:42:13,466.72,credit
2024-01-29 18:47:50,435.73,debit
2023-11-26 19:03:31,323.98,credit
2023-09-20 06:17:03,352.13,debit
2023-04-02 11:13:07,456.99,credit
2024-02-14 18:17:44,183.13,debit
2024-01-10 09:56:04,65.35,credit
2023-11-11 22:50:56,70.27,credit
2023-12-08 15:51:50,94.5,debit
2023-11-04 19:10:58,308.48,debit
2023-12-07 15:18:50,181.66,credit
2023-07-04 20:07:57,82.88,credit
2023-09-24 16:00:31,34.81,debit
2023-08-14 04:52:15,242.86,credit
2023-11-30 13:35:49,138.66,debit
2024-01-29 11:35:28,115.49,credit
2024-01-08 00:35:19,121.46,credit
2024-03-20 18:00:48,18.48,debit
2024-01-06 22:20:53,277.84,debit
2023-09-25 13:50:09,188.56,debit
2024-01-01 19:20:44,249.4,credit
2023-12-03 15:34:45,355.2,credit
2024-01-24 03:45:03,346.84,credit
2023-11-15 19:32:25,65.14,credit
2024-01-03 17:11:00,472.16,credit
2024-02-29 07:24:39,371.66,credit
2024-01-09 21:43:29,362.62,credit
2023-11-18 12:38:53,143.7,credit
2024-02-25 04:53:32,232.26,credit
2024-03-20 04:02:40,496.95,credit
2024-01-04 02:56:34,462.89,debit
2023-09-27 09:05:27,332.95,credit
2023-09-26 06:58:31,284.65,credit
2023-09-14 13:12:23,74.98,credit
2024-01-03 02:18:39,26.52,credit
2023-07-31 04:20:43,28.03,credit
2023-04-23 17:21:26,307.28,debit
2024-01-31 06:22:42,130.62,debit
2023-10-23 10:12:22,377.46,debit
2023-06-03 13:25:56,337.43,credit
2023-07-26 21:23:43,472.02,debit
2023-12-26 02:59:27,371.52,credit
2023-09-19 04:09:20,495.06,credit
2023-05-24 18:08:46,119.29,debit
2023-10-02 00:59:44,209.6,debit
2023-09-24 01:01:27,438.89,credit
2023-11-27 23:58:20,156.93,debit
2023-08-05 05:45:15,379.82,credit
2023-10-30 12:37:24,114.28,debit
2023-06-05 23:26:10,198.0,credit
2023-04-27 12:22:04,422.64,credit
2023-08-13 18:59:50,380.99,credit
2023-07-12 09:25:13,198.22,credit
2023-12-11 03:15:10,417.67,debit
2023-09-20 22:04:14,348.74,debit
2024-02-10 06:40:03,434.33,credit
2023-04-27 17:00:15,482.09,debit
2023-09-03 11:01:09,397.02,credit
2023-04-14 14:51:12,410.16,credit
2023-04-29 03:43:38,166.76,credit
2023-10-28 19:24:57,384.85,credit
2023-11-12 22:50:54,354.66,debit
2023-10-04 17:56:39,220.42,debit
2023-11-25 09:17:52,98.1,credit
2023-10-25 08:38:05,463.87,debit
2024-02-14 17:07:16,436.02,debit
2023-10-18 16:09:49,61.85,credit
2023-10-13 10:08:33,140.91,debit
2023-12-28 23:03:18,347.91,debit
2024-03-24 21:00:02,457.18,debit
2023-10-30 13:22:44,55.37,debit
2023-06-04 22:24:02,264.47,credit
2023-07-09 05:24:25,65.36,credit
2023-10-24 00:46:07,43.54,debit
2024-01-28 14:44:36,250.78,credit
2023-08-10 23:05:36,20.2,credit
2024-02-14 16:27:14,152.55,debit
2023-05-16 01:41:48,31.2,debit
2023-09-02 11:31:58,313.44,credit
2024-01-24 07:55:04,156.92,credit
2023-04-03 02:21:40,125.89,debit
2023-12-08 13:19:48,365.21,credit
2024-03-05 05:55:23,32.92,credit
2023-05-27 06:01:08,489.02,credit
2023-10-29 10:25:28,298.88,debit
2023-05-30 20:17:31,324.25,credit
2023-09-30 07:48:38,496.91,credit
2023-05-29 21:38:55,382.66,credit
2024-02-23 21:51:27,297.41,credit
2023-08-29 07:51:45,224.88,debit
2023-12-17 14:30:38,307.93,credit
2023-09-27 20:18:46,109.94,credit
2024-03-03 06:51:07,224.45,credit
2023-04-01 08:31:40,440.59,credit
2023-12-04 13:35:54,302.61,debit
2023-11-12 20:29:25,136.32,debit
2023-11-15 08:32:03,353.97,credit
2023-05-03 14:54:21,221.59,credit
2024-03-04 10:13:54,325.1,credit
2024-01-14 23:43:55,289.36,debit
2024-02-07 15:40:02,415.77,credit
2023-11-19 04:51:42,50.14,credit
2023-12-17 19:08:08,494.73,credit
2023-09-15 01:24:38,291.14,debit
2023-04-14 10:23:39,496.57,debit
2024-02-20 19:51:44,198.17,credit
2024-02-09 03:37:15,288.35,debit
2023-11-23 02:50:46,121.6,debit
2023-06-23 21:05:34,234.19,debit
2023-08-23 00:24:26,272.52,credit
2023-08-31 13:53:32,110.74,credit
2023-11-17 05:16:28,222.74,debit
2023-08-30 05:06:14,308.8,credit
2023-10-02 07:25:55,77.74,credit
2023-12-08 19:28:28,303.73,debit
2023-11-24 08:22:51,377.0,debit
2023-10-06 07:17:32,67.65,debit
2023-12-02 18:16:07,118.48,debit
2023-05-03 07:51:26,22.93,credit
2024-03-23 19:15:26,211.26,credit
2023-05-24 21:09:29,30.97,credit
2023-06-10 20:00:11,166.43,credit
2023-04-12 15:05:26,313.51,credit
2023-05-31 20:00:38,329.52,debit
2023-12-03 04:59:03,175.65,debit
2023-08-31 22:47:32,128.63,debit
2023-05-18 11:13:20,320.11,debit
2024-01-23 22:04:46,336.83,credit
2023-05-31 17:20:40,410.13,debit
2024-03-06 07:14:55,283.65,debit
2023-07-27 01:32:42,450.33,debit
2023-04-23 14:12:16,352.44,debit
2023-07-07 17:36:17,453.32,debit
2023-11-15 01:02:07,311.87,credit
2023-10-27 21:58:02,338.86,debit
2024-02-20 09:42:45,421.73,credit
2023-05-29 01:08:00,166.2,debit
2023-11-24 03:56:37,439.02,credit
2023-12-21 05:16:47,63.78,credit
2023-05-24 16:22:02,148.5,credit
2023-12-23 20:39:01,330.81,credit
2023-10-27 06:49:59,51.76,credit
2023-07-24 23:06:16,412.6,debit
2023-11-22 22:49:29,124.09,credit
